Loan_ID,Gender,Race,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002478,Male,White,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,0.84,Semiurban,Y
LP002478,Female,White,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,0.84,Semiurban,Y
LP002484,Male,Black,Yes,3,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y
LP002484,Female,Black,Yes,3,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y
LP002484,Female,White,Yes,3,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y
LP002487,Female,Black,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y
LP002487,Male,White,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y
LP002487,Female,White,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y
LP002489,Male,Black,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,Y
LP002489,Male,White,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,Y
LP002489,Female,White,No,1,Not Graduate,No,5191,0.0,132.0,360.0,1.0,Semiurban,Y
LP002493,Female,Black,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N
LP002493,Male,White,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N
LP002493,Female,White,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N
LP002494,Female,Black,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y
LP002494,Male,White,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y
LP002494,Female,White,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y
LP002500,Female,Black,Yes,3,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N
LP002500,Male,White,Yes,3,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N
LP002500,Female,White,Yes,3,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N
LP002501,Male,Black,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y
LP002501,Female,Black,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y
LP002501,Female,White,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y
LP002502,Male,Black,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y
LP002502,Male,White,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y
LP002502,Female,White,Yes,2,Not Graduate,No,210,2917.0,98.0,360.0,1.0,Semiurban,Y
LP002505,Female,Black,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002505,Male,White,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002505,Female,White,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP002515,Female,Black,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y
LP002515,Male,White,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y
LP002515,Female,White,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y
LP002517,Female,Black,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N
LP002517,Male,White,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N
LP002517,Female,White,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N
LP002519,Female,Black,Yes,3,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y
LP002519,Male,White,Yes,3,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y
LP002519,Female,White,Yes,3,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y
LP002522,Male,Black,No,0,Graduate,Yes,2500,0.0,93.0,360.0,0.84,Urban,Y
LP002522,Male,White,No,0,Graduate,Yes,2500,0.0,93.0,360.0,0.84,Urban,Y
LP002522,Female,White,No,0,Graduate,Yes,2500,0.0,93.0,360.0,0.84,Urban,Y
LP002524,Female,Black,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y
LP002524,Male,White,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y
LP002524,Female,White,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y
LP002527,Male,Black,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y
LP002527,Female,Black,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y
LP002527,Female,White,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y
LP002529,Male,Black,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y
LP002529,Female,Black,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y
LP002529,Female,White,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y
LP002530,Female,Black,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N
LP002530,Male,White,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N
LP002530,Female,White,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N
LP002531,Male,Black,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y
LP002531,Female,Black,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y
LP002531,Female,White,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y
LP002533,Female,Black,Yes,2,Graduate,No,2947,1603.0,146.41,360.0,1.0,Urban,N
LP002533,Male,White,Yes,2,Graduate,No,2947,1603.0,146.41,360.0,1.0,Urban,N
LP002533,Female,White,Yes,2,Graduate,No,2947,1603.0,146.41,360.0,1.0,Urban,N
LP002534,Male,Black,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y
LP002534,Male,White,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y
LP002534,Female,White,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y
LP002536,Female,Black,Yes,3,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y
LP002536,Male,White,Yes,3,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y
LP002536,Female,White,Yes,3,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y
LP002537,Female,Black,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y
LP002537,Male,White,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y
LP002537,Female,White,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y
LP002541,Male,Black,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y
LP002541,Female,Black,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y
LP002541,Female,White,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y
LP002543,Male,Black,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y
LP002543,Female,Black,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y
LP002543,Female,White,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y
LP002544,Female,Black,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y
LP002544,Male,White,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y
LP002544,Female,White,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y
LP002545,Female,Black,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N
LP002545,Male,White,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N
LP002545,Female,White,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N
LP002555,Female,Black,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y
LP002555,Male,White,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y
LP002555,Female,White,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y
LP002556,Female,Black,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N
LP002556,Male,White,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N
LP002556,Female,White,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N
LP002560,Female,Black,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.84,Semiurban,Y
LP002560,Male,White,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.84,Semiurban,Y
LP002560,Female,White,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,0.84,Semiurban,Y
LP002562,Female,Black,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.84,Urban,Y
LP002562,Male,White,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.84,Urban,Y
LP002562,Female,White,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,0.84,Urban,Y
LP002571,Female,Black,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y
LP002571,Male,White,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y
LP002571,Female,White,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y
LP002582,Male,Black,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y
LP002582,Female,Black,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y
LP002582,Male,White,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y
LP002585,Female,Black,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N
LP002585,Male,White,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N
LP002585,Female,White,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N
LP002586,Male,Black,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y
LP002586,Male,White,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y
LP002586,Female,White,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y
LP002587,Female,Black,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y
LP002587,Male,White,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y
LP002587,Female,White,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y
LP002588,Female,Black,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.84,Urban,Y
LP002588,Male,White,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.84,Urban,Y
LP002588,Female,White,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,0.84,Urban,Y
LP002600,Female,Black,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y
LP002600,Male,White,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y
LP002600,Female,White,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y
LP002602,Female,Black,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N
LP002602,Male,White,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N
LP002602,Female,White,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N
LP002603,Male,Black,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y
LP002603,Male,White,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y
LP002603,Female,White,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y
LP002606,Male,Black,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y
LP002606,Male,White,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y
LP002606,Female,White,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y
LP002615,Female,Black,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y
LP002615,Male,White,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y
LP002615,Female,White,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y
LP002618,Female,Black,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.84,Rural,N
LP002618,Male,White,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.84,Rural,N
LP002618,Female,White,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,0.84,Rural,N
LP002619,Female,Black,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y
LP002619,Male,White,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y
LP002619,Female,White,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y
LP002622,Female,Black,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y
LP002622,Male,White,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y
LP002622,Female,White,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y
LP002625,Female,Black,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N
LP002625,Male,White,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N
LP002625,Female,White,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N
LP002626,Female,Black,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y
LP002626,Male,White,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y
LP002626,Female,White,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y
LP002634,Male,Black,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y
LP002634,Female,Black,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y
LP002634,Male,White,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y
LP002637,Female,Black,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N
LP002637,Male,White,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N
LP002637,Female,White,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N
LP002640,Female,Black,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y
LP002640,Male,White,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y
LP002640,Female,White,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y
LP002643,Female,Black,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y
LP002643,Male,White,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y
LP002643,Female,White,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y
LP002648,Female,Black,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N
LP002648,Male,White,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N
LP002648,Female,White,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N
LP002652,Female,Black,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N
LP002652,Male,White,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N
LP002652,Female,White,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N
LP002659,Female,Black,Yes,3,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y
LP002659,Male,White,Yes,3,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y
LP002659,Female,White,Yes,3,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y
LP002670,Male,Black,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y
LP002670,Male,White,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y
LP002670,Female,White,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y
LP002682,Female,Black,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N
LP002682,Male,White,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N
LP002682,Female,White,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N
LP002683,Female,Black,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N
LP002683,Male,White,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N
LP002683,Female,White,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N
LP002684,Male,Black,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N
LP002684,Male,White,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N
LP002684,Female,White,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N
LP002689,Female,Black,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y
LP002689,Male,White,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y
LP002689,Female,White,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y
LP002690,Female,Black,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y
LP002690,Male,White,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y
LP002690,Female,White,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y
LP002692,Female,Black,Yes,3,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y
LP002692,Male,White,Yes,3,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y
LP002692,Female,White,Yes,3,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y
LP002697,Female,Black,No,0,Graduate,No,4680,2087.0,146.41,360.0,1.0,Semiurban,N
LP002697,Male,White,No,0,Graduate,No,4680,2087.0,146.41,360.0,1.0,Semiurban,N
LP002697,Female,White,No,0,Graduate,No,4680,2087.0,146.41,360.0,1.0,Semiurban,N
LP002699,Male,Black,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y
LP002699,Female,Black,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y
LP002699,Female,White,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y
LP002705,Female,Black,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y
LP002705,Male,White,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y
LP002705,Female,White,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y
LP002706,Female,Black,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y
LP002706,Male,White,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y
LP002706,Female,White,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y
LP002714,Female,Black,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y
LP002714,Male,White,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y
LP002714,Female,White,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y
LP002716,Male,Black,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y
LP002716,Female,Black,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y
LP002716,Female,White,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y
LP002717,Female,Black,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,0.84,Rural,Y
LP002717,Male,White,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,0.84,Rural,Y
LP002717,Female,White,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,0.84,Rural,Y
LP002720,Female,Black,Yes,3,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y
LP002720,Male,White,Yes,3,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y
LP002720,Female,White,Yes,3,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y
LP002723,Female,Black,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N
LP002723,Male,White,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N
LP002723,Female,White,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N
LP002729,Male,Black,No,1,Graduate,No,11250,0.0,196.0,360.0,0.84,Semiurban,N
LP002729,Female,Black,No,1,Graduate,No,11250,0.0,196.0,360.0,0.84,Semiurban,N
LP002729,Female,White,No,1,Graduate,No,11250,0.0,196.0,360.0,0.84,Semiurban,N
LP002731,Male,Black,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y
LP002731,Female,Black,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y
LP002731,Male,White,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y
LP002732,Female,Black,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y
LP002732,Male,White,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y
LP002732,Female,White,No,0,Not Graduate,No,2550,2042.0,126.0,360.0,1.0,Rural,Y
LP002734,Female,Black,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y
LP002734,Male,White,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y
LP002734,Female,White,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y
LP002738,Female,Black,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y
LP002738,Male,White,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y
LP002738,Female,White,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y
LP002739,Female,Black,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N
LP002739,Male,White,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N
LP002739,Female,White,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N
LP002740,Female,Black,Yes,3,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y
LP002740,Male,White,Yes,3,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y
LP002740,Female,White,Yes,3,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y
LP002741,Male,Black,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y
LP002741,Male,White,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y
LP002741,Female,White,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y
LP002743,Male,Black,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N
LP002743,Male,White,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N
LP002743,Female,White,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N
LP002753,Male,Black,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y
LP002753,Male,White,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y
LP002753,Female,White,No,1,Graduate,No,3652,0.0,95.0,360.0,1.0,Semiurban,Y
LP002755,Female,Black,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y
LP002755,Male,White,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y
LP002755,Female,White,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y
LP002757,Male,Black,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,0.84,Semiurban,Y
LP002757,Male,White,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,0.84,Semiurban,Y
LP002757,Female,White,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,0.84,Semiurban,Y
LP002767,Female,Black,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y
LP002767,Male,White,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y
LP002767,Female,White,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y
LP002768,Female,Black,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N
LP002768,Male,White,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N
LP002768,Female,White,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N
LP002772,Female,Black,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y
LP002772,Male,White,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y
LP002772,Female,White,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y
LP002776,Male,Black,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N
LP002776,Male,White,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N
LP002776,Female,White,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N
LP002777,Female,Black,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y
LP002777,Male,White,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y
LP002777,Female,White,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y
LP002778,Male,Black,Yes,2,Graduate,Yes,6633,0.0,146.41,360.0,0.0,Rural,N
LP002778,Female,Black,Yes,2,Graduate,Yes,6633,0.0,146.41,360.0,0.0,Rural,N
LP002778,Female,White,Yes,2,Graduate,Yes,6633,0.0,146.41,360.0,0.0,Rural,N
LP002784,Female,Black,Yes,1,Not Graduate,No,2492,2375.0,146.41,360.0,1.0,Rural,Y
LP002784,Male,White,Yes,1,Not Graduate,No,2492,2375.0,146.41,360.0,1.0,Rural,Y
LP002784,Female,White,Yes,1,Not Graduate,No,2492,2375.0,146.41,360.0,1.0,Rural,Y
LP002785,Female,Black,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y
LP002785,Male,White,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y
LP002785,Female,White,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y
LP002788,Female,Black,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N
LP002788,Male,White,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N
LP002788,Female,White,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N
LP002789,Female,Black,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N
LP002789,Male,White,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N
